Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
11817,2784,1910,Trow,826,Restaurant,Schubert Carl,251 Canal St.   ,Manhattan,New York,New York,251,Canal,St.,,,,251 Canal St.   ,,,Schubert
11818,2785,1910,Trow,826,Restaurant,Schuer Julius,134 8 Ave   ,Manhattan,New York,New York,134,8,Ave,,,,134 8 Ave   ,,,Schuer
11819,2786,1910,Trow,826,Restaurant,Schuler Albert,384 Amsterdam Ave   ,Manhattan,New York,New York,384,Amsterdam,Ave,,,,384 Amsterdam Ave   ,,,Schuler
11820,2787,1910,Trow,826,Restaurant,Schulman Jacob,239 Wooster St.   ,Manhattan,New York,New York,239,Wooster,St.,,,,239 Wooster St.   ,,,Schulman
11821,2788,1910,Trow,826,Restaurant,Schultz Benjamin,173 E Broadway   ,Manhattan,New York,New York,173,E,Broadway,,,,173 E Broadway   ,,,Schultz
11822,2789,1910,Trow,826,Restaurant,Schultz Olga C.,596 Water St.   ,Manhattan,New York,New York,596,Water,St.,,,,596 Water St.   ,,,Schultz
11823,2790,1910,Trow,826,Restaurant,Schulz Carl,124 W 34 St.  ,Manhattan,New York,New York,124,W,34,St.,,,124 W 34 St.  ,,,Schulz
11824,2791,1910,Trow,826,Restaurant,Schulz & Hartman,137 E 24 St.  ,Manhattan,New York,New York,137,E,24,St.,,,137 E 24 St.  ,,,Schulz
11825,2792,1910,Trow,826,Restaurant,Schulze Edward,23 William St.   ,Manhattan,New York,New York,23,William,St.,,,,23 William St.   ,,,Schulze
11826,2793,1910,Trow,826,Restaurant,Schumann Arthur E.,22 Beekman St.   ,Manhattan,New York,New York,22,Beekman,St.,,,,22 Beekman St.   ,,,Schumann
11827,2794,1910,Trow,826,Restaurant,Schumann Charles,503 W 37 St.  ,Manhattan,New York,New York,503,W,37,St.,,,503 W 37 St.  ,,,Schumann
11828,2795,1910,Trow,826,Restaurant,Schumann's Gus (inc),24 W 17 St.  ,Manhattan,New York,New York,24,W,17,St.,,,24 W 17 St.  ,,,Schumann's
11829,2796,1910,Trow,826,Restaurant,Schumann's Bakery & Lunch Room,27 Cooper Sq   ,Manhattan,New York,New York,27,Cooper,Sq,,,,27 Cooper Sq   ,,,Schumann's
11830,2797,1910,Trow,826,Restaurant,Schumann's Bakery & Lunch Room,98 6 Ave   ,Manhattan,New York,New York,98,6,Ave,,,,98 6 Ave   ,,,Schumann's
11831,2798,1910,Trow,826,Restaurant,Schuppien Anton,41 Rose St.   ,Manhattan,New York,New York,41,Rose,St.,,,,41 Rose St.   ,,,Schuppien
11832,2799,1910,Trow,826,Restaurant,Schwab Brothers,747 Broadway    ,Manhattan,New York,New York,747,Broadway,,,,,747 Broadway    ,,,Schwab
11833,2800,1910,Trow,826,Restaurant,Schwadron Louis,80 Essex St.   ,Manhattan,New York,New York,80,Essex,St.,,,,80 Essex St.   ,,,Schwadron
11834,2801,1910,Trow,826,Restaurant,Schwartz Adolph,641 Lexington Ave   ,Manhattan,New York,New York,641,Lexington,Ave,,,,641 Lexington Ave   ,,,Schwartz
