Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
4341,32,1870,Trows,185,Restaurant,Bode Henry,121 Water St. ,Manhattan,New York,New York,121,Water St. ,,,,,,,,Bode
4342,33,1870,Trows,185,Restaurant,Bodine Edwin,28 6 Ave.,Manhattan,New York,New York,28,6 Ave.,,,,,,,,Bodine
4343,34,1870,Trows,185,Restaurant,Bollerman Richard,920 3 Ave.,Manhattan,New York,New York,920,3 Ave.,,,,,,,,Bollerman
4344,35,1870,Trows,185,Restaurant,Bolton & Deraismes,31 Catherine Market,Manhattan,New York,New York,31,Catherine Market,,,,,,,,Bolton
4345,36,1870,Trows,185,Restaurant,Booth Lucius C. ,206 Church St.,Manhattan,New York,New York,206,Church St.,,,,,,,,Booth
4346,37,1870,Trows,185,Restaurant,Bossert Albert,63 Nassau St.,Manhattan,New York,New York,63,Nassau St.,,,,,,,,Bossert
4347,38,1870,Trows,185,Restaurant,Bradlee Thomas,25 West St. ,Manhattan,New York,New York,25,West St. ,,,,,,,,Bradlee
4348,39,1870,Trows,185,Restaurant,Bradstreet & Co.,75 Robinson St.,Manhattan,New York,New York,75,Robinson St.,,,,,,,,Bradstreet
4349,40,1870,Trows,185,Restaurant,Bramson Brothers,128 3 Ave.,Manhattan,New York,New York,128,3 Ave.,,,,,,,,Bramson
4350,41,1870,Trows,185,Restaurant,Branch John,204 Greene St.,Manhattan,New York,New York,204,Greene St.,,,,,,,,Branch
4351,42,1870,Trows,185,Restaurant,Branch Oliver O.,1 Park Row,Manhattan,New York,New York,1,Park Row,,,,,,,,Branch
4352,43,1870,Trows,185,Restaurant,Branch William ,265 Bowery St.,Manhattan,New York,New York,265,Bowery St.,,,,,,,,Branch
4353,44,1870,Trows,185,Restaurant,Bremen & Veltung,53 Cedar St. ,Manhattan,New York,New York,53,Cedar St. ,,,,,,,,Bremen
4354,45,1870,Trows,185,Restaurant,Breusch John & Co.,55 Cedar St. ,Manhattan,New York,New York,55,Cedar St. ,,,,,,,,Breusch
4355,46,1870,Trows,185,Restaurant,Britten John,342 8 Ave.,Manhattan,New York,New York,342,8 Ave.,,,,,,,,Britten
4356,47,1870,Trows,185,Restaurant,Brown Charles E. ,135 Bleecker St. ,Manhattan,New York,New York,135,Bleecker St. ,,,,,,,,Brown
4357,48,1870,Trows,185,Restaurant,Brown Edward,18 Greene St.,Manhattan,New York,New York,18,Greene St.,,,,,,,,Brown
4358,49,1870,Trows,185,Restaurant,Brown George,123 Water St. ,Manhattan,New York,New York,123,Water St. ,,,,,,,,Brown
4359,50,1870,Trows,185,Restaurant,Brown Matilda,187 South St.,Manhattan,New York,New York,187,South St.,,,,,,,,Brown
4360,51,1870,Trows,185,Restaurant,Brown W. ,81 Robinson St.,Manhattan,New York,New York,81,Robinson St.,,,,,,,,Brown
4361,52,1870,Trows,185,Restaurant,Brown & Miller,51 Nassau St.,Manhattan,New York,New York,51,Nassau St.,,,,,,,,Brown
4362,53,1870,Trows,185,Restaurant,Browne & King,147 5 Ave.,Manhattan,New York,New York,147,5 Ave.,,,,,,,,Browne
4363,54,1870,Trows,185,Restaurant,Brucheiser George,198 Lexington Ave.,Manhattan,New York,New York,198,Lexington Ave.,,,,,,,,Brucheiser
4364,55,1870,Trows,185,Restaurant,Bruckheuser George,198 Lexington Ave.,Manhattan,New York,New York,198,Lexington Ave.,,,,,,,,Bruckheuser
4365,56,1870,Trows,185,Restaurant,Buckbee Nathaniel,65 Ludlow St.,Manhattan,New York,New York,65,Ludlow St.,,,,,,,,Buckbee
4366,57,1870,Trows,185,Restaurant,Bulkley James,123 Beekman St.,Manhattan,New York,New York,123,Beekman St.,,,,,,,,Bulkley
4367,58,1870,Trows,185,Restaurant,Bundy S. F. & E. N.,30 Ann St.,Manhattan,New York,New York,30,Ann St.,,,,,,,,Bundy
4368,59,1870,Trows,185,Restaurant,Burch & Co.,310 Broadway,Manhattan,New York,New York,310,Broadway,,,,,,,,Burch
4369,60,1870,Trows,185,Restaurant,Burns William,624 1 Ave.,Manhattan,New York,New York,624,1 Ave.,,,,,,,,Burns
