Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
11317,2284,1910,Trow,826,Restaurant,Olmick Brothers,687 Columbus Ave   ,Manhattan,New York,New York,687,Columbus,Ave,,,,687 Columbus Ave   ,,,Olmick
11318,2285,1910,Trow,826,Restaurant,Olsen Andrew,52 Day St.   ,Manhattan,New York,New York,52,Day,St.,,,,52 Day St.   ,,,Olsen
11319,2286,1910,Trow,826,Restaurant,O'Neill Andrew F.,385 3 Ave   ,Manhattan,New York,New York,385,3,Ave,,,,385 3 Ave   ,,,O'Neill
11320,2287,1910,Trow,826,Restaurant,O'Neill Andrew F.,814 3 Ave   ,Manhattan,New York,New York,814,3,Ave,,,,814 3 Ave   ,,,O'Neill
11321,2288,1910,Trow,826,Restaurant,O'Neill Daniel J.,519 3 Ave   ,Manhattan,New York,New York,519,3,Ave,,,,519 3 Ave   ,,,O'Neill
11322,2289,1910,Trow,826,Restaurant,O'Neill & Bristol Restaurant Co,67 W 23 St.  ,Manhattan,New York,New York,67,W,23,St.,,,67 W 23 St.  ,,,O'Neill
11323,2290,1910,Trow,826,Restaurant,O'Neill & Bristol Restaurant Co,362 6 Ave   ,Manhattan,New York,New York,362,6,Ave,,,,362 6 Ave   ,,,O'Neill
11324,2291,1910,Trow,826,Restaurant,Oneto Achille,2169 8 Ave   ,Manhattan,New York,New York,2169,8,Ave,,,,2169 8 Ave   ,,,Oneto
11325,2292,1910,Trow,826,Restaurant,Oneto Antonio,805 Columbus Ave   ,Manhattan,New York,New York,805,Columbus,Ave,,,,805 Columbus Ave   ,,,Oneto
11326,2293,1910,Trow,826,Restaurant,Oneto James,90 Murray St.   ,Manhattan,New York,New York,90,Murray,St.,,,,90 Murray St.   ,,,Oneto
11327,2294,1910,Trow,826,Restaurant,Only Original Beef Steak John's Restaurant,327 8 Ave   ,Manhattan,New York,New York,327,8,Ave,,,,327 8 Ave   ,,,Only
11328,2295,1910,Trow,826,Restaurant,Oppenheim Jacob,2812 Broadway    ,Manhattan,New York,New York,2812,Broadway,,,,,2812 Broadway    ,,,Oppenheim
11329,2296,1910,Trow,826,Restaurant,Oppenheim Jacob,1363 5 Ave   ,Manhattan,New York,New York,1363,5,Ave,,,,1363 5 Ave   ,,,Oppenheim
11330,2297,1910,Trow,826,Restaurant,Ordinsky Wolf,14 Suffolk St.   ,Manhattan,New York,New York,14,Suffolk,St.,,,,14 Suffolk St.   ,,,Ordinsky
11331,2298,1910,Trow,826,Restaurant,O'Reilly Mark T. Co,608 6 Ave   ,Manhattan,New York,New York,608,6,Ave,,,,608 6 Ave   ,,,O'Reilly
11332,2299,1910,Trow,826,Restaurant,O'Reilly Mark T. Co,501 W 145 St.  ,Manhattan,New York,New York,501,W,145,St.,,,501 W 145 St.  ,,,O'Reilly
11333,2300,1910,Trow,826,Restaurant,O'Reilly Mark T. Co,c St. Nicholas Ave  & W 181,Manhattan,New York,New York,c,St. Nicholas,Ave ,&,,,c St. Nicholas Ave  & W 181,W,181.0,O'Reilly
11334,2301,1910,Trow,826,Restaurant,Orfanos George,2057 Lexington Ave   ,Manhattan,New York,New York,2057,Lexington,Ave,,,,2057 Lexington Ave   ,,,Orfanos
11335,2302,1910,Trow,826,Restaurant,Orgel & Hammer,484 Grand St.   ,Manhattan,New York,New York,484,Grand,St.,,,,484 Grand St.   ,,,Orgel
11336,2303,1910,Trow,826,Chinese Restaurant,Oriental Co,584 7 Ave   ,Manhattan,New York,New York,584,7,Ave,,,,584 7 Ave   ,,,Oriental
11337,2304,1910,Trow,826,Chinese Restaurant,Oreintal Restaurant,3 Pell St.   ,Manhattan,New York,New York,3,Pell,St.,,,,3 Pell St.   ,,,Oreintal
11338,2305,1910,Trow,826,Chinese Restaurant,Oriental Tea Parlor,203 W 23 St.  ,Manhattan,New York,New York,203,W,23,St.,,,203 W 23 St.  ,,,Oriental
11339,2306,1910,Trow,826,Restaurant,Original Beefsteak John's Restaurant,221 Broadway    ,Manhattan,New York,New York,221,Broadway,,,,,221 Broadway    ,,,Original
