Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
1,1,1885.0,Trow's,272.0,Restaurants,Abott Charles E.,109 Bleecker St. ,Manhattan,New York,New York,109,Bleecker,St.,,,,,,,Abott
2,1,1885.0,Trow's,272.0,Restaurants,Abrams Clarence L.,832 Greenwich St. ,Manhattan,New York,New York,832,Greenwich,St.,,,,,,,Abrams
3,1,1885.0,Trow's,272.0,Restaurants,Ackermann Amelia,958 Broadway  ,Manhattan,New York,New York,958,Broadway,,,,,,,,Ackermann
4,1,1885.0,Trow's,272.0,Restaurants,Adler Alber A.,230 West St. ,Manhattan,New York,New York,230,West,St.,,,,,,,Adler
5,1,1885.0,Trow's,272.0,Restaurants,Agen Andrew,450 E Houston St.,Manhattan,New York,New York,450,E,Houston,St.,,,,,,Agen
6,1,1885.0,Trow's,272.0,Restaurants,Ahrendt Otto,102 W 47 St.,Manhattan,New York,New York,102,W,47,St.,,,,,,Ahrendt
7,1,1885.0,Trow's,272.0,Restaurants,Ahrens Charles C.,98 Essex St. ,Manhattan,New York,New York,98,Essex,St.,,,,,,,Ahrens
8,1,1885.0,Trow's,272.0,Restaurants,Ahrens Henry,47 Mercer St. ,Manhattan,New York,New York,47,Mercer,St.,,,,,,,Ahrens
9,1,1885.0,Trow's,272.0,Restaurants,Ahrens Henry,643 10 Ave. ,Manhattan,New York,New York,643,10,Ave.,,,,,,,Ahrens
10,1,1885.0,Trow's,272.0,Restaurants,Albeck Brothers,1104 3 Ave. ,Manhattan,New York,New York,1104,3,Ave.,,,,,,,Albeck
11,1,1885.0,Trow's,272.0,Restaurants,Albers Julia A.,239 Bleecker St. ,Manhattan,New York,New York,239,Bleecker,St.,,,,,,,Albers
12,1,1885.0,Trow's,272.0,Restaurants,Albert John,840 1 Ave. ,Manhattan,New York,New York,840,1,Ave.,,,,,,,Albert
13,1,1885.0,Trow's,272.0,Restaurants,Albini Angelo,234 Elizabeth St. ,Manhattan,New York,New York,234,Elizabeth,St.,,,,,,,Albini
14,1,1885.0,Trow's,272.0,Restaurants,Alleman Morand,10 Stone St. ,Manhattan,New York,New York,10,Stone,St.,,,,,,,Alleman
15,1,1885.0,Trow's,272.0,Restaurants,Allen Alva M.,188 8 Ave. ,Manhattan,New York,New York,188,8,Ave.,,,,,,,Allen
16,1,1885.0,Trow's,272.0,Restaurants,Allen Richard,1278 3 Ave. ,Manhattan,New York,New York,1278,3,Ave.,,,,,,,Allen
17,1,1885.0,Trow's,272.0,Restaurants,Alton Alvin,748 6 Ave. ,Manhattan,New York,New York,748,6,Ave.,,,,,,,Alton
18,1,1885.0,Trow's,272.0,Restaurants,Alves & Silva,124 Chambers St. ,Manhattan,New York,New York,124,Chambers,St.,,,,,,,Alves
19,1,1885.0,Trow's,272.0,Restaurants,Anderson James F.,133 Bleecker St. ,Manhattan,New York,New York,133,Bleecker,St.,,,,,,,Anderson
20,1,1885.0,Trow's,272.0,Restaurants,Anderson John H.,616 2 Ave. ,Manhattan,New York,New York,616,2,Ave.,,,,,,,Anderson
21,1,1885.0,Trow's,272.0,Restaurants,Anderson Mary,466 E 23 St.,Manhattan,New York,New York,466,E,23,St.,,,,,,Anderson
22,1,1885.0,Trow's,272.0,Restaurants,Anderson William C.,306 6 St. ,Manhattan,New York,New York,306,6,St.,,,,,,,Anderson
23,1,1885.0,Trow's,272.0,Restaurants,Andrae George P.,72 Allen St. ,Manhattan,New York,New York,72,Allen,St.,,,,,,,Andrae
24,1,1885.0,Trow's,272.0,Restaurants,Andrews Charles,c 13 Ave &,Manhattan,New York,New York,c,13,Ave,&,,,,,,Andrews
25,1,1885.0,Trow's,272.0,Restaurants,Angel William,947 8 Ave. ,Manhattan,New York,New York,947,8,Ave.,,,,,,,Angel
26,1,1885.0,Trow's,272.0,Restaurants,Angelo Valentine,110 Mulberry St. ,Manhattan,New York,New York,110,Mulberry,St.,,,,,,,Angelo
27,1,1885.0,Trow's,272.0,Restaurants,Appel Louis,25 Lispenard St. ,Manhattan,New York,New York,25,Lispenard,St.,,,,,,,Appel
28,1,1885.0,Trow's,272.0,Restaurants,Appell Jacob,258 8 Ave. ,Manhattan,New York,New York,258,8,Ave.,,,,,,,Appell
29,1,1885.0,Trow's,272.0,Restaurants,Apt Joseph,513 11 Ave. ,Manhattan,New York,New York,513,11,Ave.,,,,,,,Apt
30,1,1885.0,Trow's,272.0,Restaurants,Armbruster John G.,29 Park St. ,Manhattan,New York,New York,29,Park,St.,,,,,,,Armbruster
31,1,1885.0,Trow's,272.0,Restaurants,Arnold Charles,176 Essex St. ,Manhattan,New York,New York,176,Essex,St.,,,,,,,Arnold
32,1,1885.0,Trow's,272.0,Restaurants,Arnoux Felix,25 W Houston St.,Manhattan,New York,New York,25,W,Houston,St.,,,,,,Arnoux
33,1,1885.0,Trow's,272.0,Restaurants,Aufderherde Henry,87 Dey St. ,Manhattan,New York,New York,87,Dey,St.,,,,,,,Aufderherde
34,1,1885.0,Trow's,272.0,Restaurants,Ayer Charles,118 E 4 St.,Manhattan,New York,New York,118,E,4,St.,,,,,,Ayer
35,1,1885.0,Trow's,272.0,Restaurants,Ayres Elihu,4 Macdougal St. ,Manhattan,New York,New York,4,Macdougal,St.,,,,,,,Ayres
36,1,1885.0,Trow's,272.0,Restaurants,Bach Bernard,44 1 St. ,Manhattan,New York,New York,44,1,St.,,,,,,,Bach
37,1,1885.0,Trow's,272.0,Restaurants,Back Abraham,15 E Houston St.,Manhattan,New York,New York,15,E,Houston,St.,,,,,,Back
38,1,1885.0,Trow's,272.0,Restaurants,Backer John W.,974 8 Ave. ,Manhattan,New York,New York,974,8,Ave.,,,,,,,Backer
39,1,1885.0,Trow's,272.0,Restaurants,Badeker Eberhard,5 Jay St. ,Manhattan,New York,New York,5,Jay,St.,,,,,,,Badeker
40,1,1885.0,Trow's,272.0,Restaurants,Badeker Frederick J.,107 N Moore St.,Manhattan,New York,New York,107,N,Moore,St.,,,,,,Badeker
41,1,1885.0,Trow's,272.0,Restaurants,Baeppler Louis,121 Water St. ,Manhattan,New York,New York,121,Water,St.,,,,,,,Baeppler
42,1,1885.0,Trow's,272.0,Restaurants,Bahruth Charles,7 2 Ave. ,Manhattan,New York,New York,7,2,Ave.,,,,,,,Bahruth
43,1,1885.0,Trow's,272.0,Restaurants,Balz George T.,72 Avenue B  ,Manhattan,New York,New York,72,Avenue B,,,,,,,,Balz
44,1,1885.0,Trow's,272.0,Restaurants,Bancel & Pastorini ,1140 3 Ave. ,Manhattan,New York,New York,1140,3,Ave.,,,,,,,Bancel
45,1,1885.0,Trow's,272.0,Restaurants,Banghardt William,730 11 Ave. ,Manhattan,New York,New York,730,11,Ave.,,,,,,,Banghardt
