Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
10899,1866,1910,Trow,826,Restaurant,Lichtenfels Robert,2677 3 Ave   ,Manhattan,New York,New York,2677,3,Ave,,,,2677 3 Ave   ,,,Lichtenfels
10900,1867,1910,Trow,826,Restaurant,Lieberman Aaron,1485 1 Ave   ,Manhattan,New York,New York,1485,1,Ave,,,,1485 1 Ave   ,,,Lieberman
10901,1868,1910,Trow,826,Restaurant,Lieberman Morris,537 E 12 St.  ,Manhattan,New York,New York,537,E,12,St.,,,537 E 12 St.  ,,,Lieberman
10902,1869,1910,Trow,826,Restaurant,Liebermann Herman,306 E Houston  St.  ,Manhattan,New York,New York,306,E,Houston ,St.,,,306 E Houston  St.  ,,,Liebermann
10903,1870,1910,Trow,826,Restaurant,Liebes Samuel,214 2 St.   ,Manhattan,New York,New York,214,2,St.,,,,214 2 St.   ,,,Liebes
10904,1871,1910,Trow,826,Restaurant,Liebis Jacob,40 W 3 St.  ,Manhattan,New York,New York,40,W,3,St.,,,40 W 3 St.  ,,,Liebis
10905,1872,1910,Trow,826,Restaurant,Liebman Joseph,305 E 34 St.  ,Manhattan,New York,New York,305,E,34,St.,,,305 E 34 St.  ,,,Liebman
10906,1873,1910,Trow,826,Restaurant,Liebowitz Brothers ,19 E 14 St.  ,Manhattan,New York,New York,19,E,14,St.,,,19 E 14 St.  ,,,Liebowitz
10907,1874,1910,Trow,826,Restaurant,Liebowitz & Roey,151 E 14 St.  ,Manhattan,New York,New York,151,E,14,St.,,,151 E 14 St.  ,,,Liebowitz
10908,1875,1910,Trow,826,Restaurant,Lieske Frederick R.,2902 3 Ave   ,Manhattan,New York,New York,2902,3,Ave,,,,2902 3 Ave   ,,,Lieske
10909,1876,1910,Trow,826,Restaurant,Lifschitz Joseph,107 W 17 St.  ,Manhattan,New York,New York,107,W,17,St.,,,107 W 17 St.  ,,,Lifschitz
10910,1877,1910,Trow,826,Restaurant,Lifschitz Leopold A.,8 E 17 St.  ,Manhattan,New York,New York,8,E,17,St.,,,8 E 17 St.  ,,,Lifschitz
10911,1878,1910,Trow,826,Restaurant,Lifschitz Leopold A.,22 University Pl   ,Manhattan,New York,New York,22,University,Pl,,,,22 University Pl   ,,,Lifschitz
10912,1879,1910,Trow,826,Restaurant,Lifschitz & Engel,5 N Moore St.  ,Manhattan,New York,New York,5,N,Moore,St.,,,5 N Moore St.  ,,,Lifschitz
10913,1880,1910,Trow,826,Restaurant,Light Max ,2037 3 Ave   ,Manhattan,New York,New York,2037,3,Ave,,,,2037 3 Ave   ,,,Light
10914,1881,1910,Trow,826,Restaurant,Light Max ,149 Lenox Ave   ,Manhattan,New York,New York,149,Lenox,Ave,,,,149 Lenox Ave   ,,,Light
10915,1882,1910,Trow,826,Restaurant,Lilienthal Alexander ,63 W Broadway   ,Manhattan,New York,New York,63,W,Broadway,,,,63 W Broadway   ,,,Lilienthal
10916,1883,1910,Trow,826,Restaurant,Lincoln ,214 7 Ave   ,Manhattan,New York,New York,214,7,Ave,,,,214 7 Ave   ,,,Lincoln
10917,1884,1910,Trow,826,Restaurant,Lincoln A. A. Co. ,92 Chambers St.   ,Manhattan,New York,New York,92,Chambers,St.,,,,92 Chambers St.   ,,,Lincoln
10918,1885,1910,Trow,826,Restaurant,Lincoln A. A. Co. ,144 Chambers St.   ,Manhattan,New York,New York,144,Chambers,St.,,,,144 Chambers St.   ,,,Lincoln
10919,1886,1910,Trow,826,Restaurant,Lincoln Lunch Co,809 Broadway    ,Manhattan,New York,New York,809,Broadway,,,,,809 Broadway    ,,,Lincoln
10920,1887,1910,Trow,826,Restaurant,Lincoln Lunch Co,1280 Broadway    ,Manhattan,New York,New York,1280,Broadway,,,,,1280 Broadway    ,,,Lincoln
10921,1888,1910,Trow,826,Restaurant,Lincoln Lunch Co,2.5 Murray St.   ,Manhattan,New York,New York,2.5,Murray,St.,,,,2 Murray St.   ,,,Lincoln
10922,1889,1910,Trow,826,Restaurant,Lincoln Square Restaurant Co,152 Columbus Ave   ,Manhattan,New York,New York,152,Columbus,Ave,,,,152 Columbus Ave   ,,,Lincoln
10923,1890,1910,Trow,826,Restaurant,Lindenauer & Blaustein,40 W 116 St.  ,Manhattan,New York,New York,40,W,116,St.,,,40 W 116 St.  ,,,Lindenauer
10924,1891,1910,Trow,826,Restaurant,Lindenaver & Grebel,74 E 125 St.  ,Manhattan,New York,New York,74,E,125,St.,,,74 E 125 St.  ,,,Lindenaver
10925,1892,1910,Trow,826,Restaurant,Linder August B.,17 E 24 St.  ,Manhattan,New York,New York,17,E,24,St.,,,17 E 24 St.  ,,,Linder
10926,1893,1910,Trow,826,Restaurant,Linder David,424 West St.   ,Manhattan,New York,New York,424,West,St.,,,,424 West St.   ,,,Linder
10927,1894,1910,Trow,826,Restaurant,Lindinger Christian,92 William St.   ,Manhattan,New York,New York,92,William,St.,,,,92 William St.   ,,,Lindinger
10928,1895,1910,Trow,826,Restaurant,Lindner Herman,1877 3 Ave   ,Manhattan,New York,New York,1877,3,Ave,,,,1877 3 Ave   ,,,Lindner
10929,1896,1910,Trow,826,Restaurant,Lindsley Clifford C.,609 W 127 St.  ,Manhattan,New York,New York,609,W,127,St.,,,609 W 127 St.  ,,,Lindsley
10930,1897,1910,Trow,826,Chinese Restaurant,Ling Wing,7 Columbus Ave   ,Manhattan,New York,New York,7,Columbus,Ave,,,,7 Columbus Ave   ,,,Ling
10931,1898,1910,Trow,826,Restaurant,Linkoff H. & J,123 W 65 St.  ,Manhattan,New York,New York,123,W,65,St.,,,123 W 65 St.  ,,,Linkoff
10932,1899,1910,Trow,826,Restaurant,Linnemann Henry,379 Greenwich  St.   ,Manhattan,New York,New York,379,Greenwich ,St.,,,,379 Greenwich  St.   ,,,Linnemann
10933,1900,1910,Trow,826,Restaurant,Lippman E. & M.,19 E 32 St.  ,Manhattan,New York,New York,19,E,32,St.,,,19 E 32 St.  ,,,Lippman
10934,1901,1910,Trow,826,Restaurant,Lips Gustave,802.5 10 Ave   ,Manhattan,New York,New York,802.5,10,Ave,,,,802 10 Ave   ,,,Lips
10935,1902,1910,Trow,826,Restaurant,Lipshitz Joseph,107 W 17 St.  ,Manhattan,New York,New York,107,W,17,St.,,,107 W 17 St.  ,,,Lipshitz
10936,1903,1910,Trow,826,Restaurant,Lipshitz Liphie,270 W Broadway   ,Manhattan,New York,New York,270,W,Broadway,,,,270 W Broadway   ,,,Lipshitz
10937,1904,1910,Trow,826,Restaurant,Lipshitz & Rosenhouse,200 Clinton St.   ,Manhattan,New York,New York,200,Clinton,St.,,,,200 Clinton St.   ,,,Lipshitz
10938,1905,1910,Trow,826,Restaurant,Lipton Oscar M.,170 Broadway St.   ,Manhattan,New York,New York,170,Broadway,St.,,,,170 Broadway St.   ,,,Lipton
10939,1906,1910,Trow,826,Restaurant,Listfield & Levine,477 3 Ave   ,Manhattan,New York,New York,477,3,Ave,,,,477 3 Ave   ,,,Listfield
10940,1907,1910,Trow,826,Restaurant,Little Hungarian Restaurant,151 Bowery St.   ,Manhattan,New York,New York,151,Bowery,St.,,,,151 Bowery St.   ,,,Little
10941,1908,1910,Trow,826,Restaurant,Little Roumania,1383 5 Ave   ,Manhattan,New York,New York,1383,5,Ave,,,,1383 5 Ave   ,,,Little
10942,1909,1910,Trow,826,Restaurant,Little Waldorf Restaurant,53 8 Ave   ,Manhattan,New York,New York,53,8,Ave,,,,53 8 Ave   ,,,Little
10943,1910,1910,Trow,826,Restaurant,Littlefield E. G. & A. T. ,116 Maiden La   ,Manhattan,New York,New York,116,Maiden,La,,,,116 Maiden La   ,,,Littlefield
10944,1911,1910,Trow,826,Restaurant,Littlefield E. G. & A. T. ,164 Maiden La   ,Manhattan,New York,New York,164,Maiden,La,,,,164 Maiden La   ,,,Littlefield
10945,1912,1910,Trow,826,Restaurant,Litvock Israel,76 Forsyth St.   ,Manhattan,New York,New York,76,Forsyth,St.,,,,76 Forsyth St.   ,,,Litvock
10946,1913,1910,Trow,826,Restaurant,Loan Wesley I.,109 John St.   ,Manhattan,New York,New York,109,John,St.,,,,109 John St.   ,,,Loan
10947,1914,1910,Trow,826,Restaurant,Lockley Philip,582 11 Ave   ,Manhattan,New York,New York,582,11,Ave,,,,582 11 Ave   ,,,Lockley
10948,1915,1910,Trow,826,Restaurant,Loeb Louis,1792 1 Ave   ,Manhattan,New York,New York,1792,1,Ave,,,,1792 1 Ave   ,,,Loeb
10949,1916,1910,Trow,826,Restaurant,Loeb Brothers ,491 Broadway    ,Manhattan,New York,New York,491,Broadway,,,,,491 Broadway    ,,,Loeb
10950,1917,1910,Trow,826,Restaurant,Loeb Brothers ,446 Broome St.   ,Manhattan,New York,New York,446,Broome,St.,,,,446 Broome St.   ,,,Loeb
10951,1918,1910,Trow,826,Restaurant,Loeb & Wiese,11 Frankfort St.   ,Manhattan,New York,New York,11,Frankfort,St.,,,,11 Frankfort St.   ,,,Loeb
10952,1919,1910,Trow,826,Restaurant,Loeffler Herman,592 Broadway    ,Manhattan,New York,New York,592,Broadway,,,,,592 Broadway    ,,,Loeffler
10953,1920,1910,Trow,826,Restaurant,Koevinsohn Philip,117 Avenue C    ,Manhattan,New York,New York,117,Avenue C,,,,,117 Avenue C    ,,,Koevinsohn
10954,1921,1910,Trow,826,Restaurant,Loewenthal Louis,839 E 160 St.  ,Manhattan,New York,New York,839,E,160,St.,,,839 E 160 St.  ,,,Loewenthal
10955,1922,1910,Trow,826,Restaurant,Logeling Charles W.,235 E 57 St.  ,Manhattan,New York,New York,235,E,57,St.,,,235 E 57 St.  ,,,Logeling
10956,1923,1910,Trow,826,Restaurant,Lohmann & Multhaupt,2605 3 Ave   ,Manhattan,New York,New York,2605,3,Ave,,,,2605 3 Ave   ,,,Lohmann
10957,1924,1910,Trow,826,Restaurant,Loide Thomas,60 1 Ave   ,Manhattan,New York,New York,60,1,Ave,,,,60 1 Ave   ,,,Loide
10958,1925,1910,Trow,826,Restaurant,London & Rosenthal,713 6 Ave   ,Manhattan,New York,New York,713,6,Ave,,,,713 6 Ave   ,,,London
10959,1926,1910,Trow,826,Restaurant,Long Samuel,224 Sullivan St.   ,Manhattan,New York,New York,224,Sullivan,St.,,,,224 Sullivan St.   ,,,Long
10960,1927,1910,Trow,826,Restaurant,Lonzone Joseph,163 Bleecker St.   ,Manhattan,New York,New York,163,Bleecker,St.,,,,163 Bleecker St.   ,,,Lonzone
10961,1928,1910,Trow,826,Restaurant,Loomis Nicholas,96 Murray St.   ,Manhattan,New York,New York,96,Murray,St.,,,,96 Murray St.   ,,,Loomis
10962,1929,1910,Trow,826,Restaurant,Lopes & Panetta,78 Mulberry St.   ,Manhattan,New York,New York,78,Mulberry,St.,,,,78 Mulberry St.   ,,,Lopes
10963,1930,1910,Trow,826,Restaurant,Lopez Juan ,313 Water St.   ,Manhattan,New York,New York,313,Water,St.,,,,313 Water St.   ,,,Lopez
10964,1931,1910,Trow,826,Restaurant,Lorber Adolph,274 Grand St.   ,Manhattan,New York,New York,274,Grand,St.,,,,274 Grand St.   ,,,Lorber
10965,1932,1910,Trow,826,Restaurant,Lorenza Frederick,1510 2 Ave   ,Manhattan,New York,New York,1510,2,Ave,,,,1510 2 Ave   ,,,Lorenza
10966,1933,1910,Trow,826,Restaurant,Loster John,128 Greenwich  St.   ,Manhattan,New York,New York,128,Greenwich ,St.,,,,128 Greenwich  St.   ,,,Loster
10967,1934,1910,Trow,826,Restaurant,Loster John,140 Greenwich St.   ,Manhattan,New York,New York,140,Greenwich,St.,,,,140 Greenwich St.   ,,,Loster
10968,1935,1910,Trow,826,Restaurant,Louis & Brother,51 South St.   ,Manhattan,New York,New York,51,South,St.,,,,51 South St.   ,,,Louis
10969,1936,1910,Trow,826,Restaurant,Lovejoy Frederick W.,24 John St.   ,Manhattan,New York,New York,24,John,St.,,,,24 John St.   ,,,Lovejoy
10970,1937,1910,Trow,826,Chinese Restaurant,Low Mon Sang,734 8 Ave   ,Manhattan,New York,New York,734,8,Ave,,,,734 8 Ave   ,,,Low
10971,1938,1910,Trow,826,Chinese Restaurant,Low Wing Lock,79 W 125 St.  ,Manhattan,New York,New York,79,W,125,St.,,,79 W 125 St.  ,,,Low
10972,1939,1910,Trow,826,Restaurant,Lowe Albert,547 1 Ave   ,Manhattan,New York,New York,547,1,Ave,,,,547 1 Ave   ,,,Lowe
10973,1940,1910,Trow,826,Restaurant,Lowell Lunch,248 8 Ave   ,Manhattan,New York,New York,248,8,Ave,,,,248 8 Ave   ,,,Lowell
10974,1941,1910,Trow,826,Restaurant,Lowther Lloyd,145 Greenwich St.   ,Manhattan,New York,New York,145,Greenwich,St.,,,,145 Greenwich St.   ,,,Lowther
10975,1942,1910,Trow,826,Restaurant,Lucas S. & Co,100 Centre St.   ,Manhattan,New York,New York,100,Centre,St.,,,,100 Centre St.   ,,,Lucas
10976,1943,1910,Trow,826,Restaurant,Luchmann Herman,541 W 28 St.  ,Manhattan,New York,New York,541,W,28,St.,,,541 W 28 St.  ,,,Luchmann
10977,1944,1910,Trow,826,Restaurant,Luchow August,110-112 E 14 St.  ,Manhattan,New York,New York,110-112,E,14,St.,,,110-112 E 14 St.  ,,,Luchow
10978,1945,1910,Trow,826,Restaurant,Luchow August,1480 Stuyvesant St.   ,Manhattan,New York,New York,1480,Stuyvesant,St.,,,,1480 Stuyvesant St.   ,,,Luchow
10979,1946,1910,Trow,826,Restaurant,Lucie Edward J.,116 E 63 St.  ,Manhattan,New York,New York,116,E,63,St.,,,116 E 63 St.  ,,,Lucie
10980,1947,1910,Trow,826,Restaurant,Ludwig Charles ,98 6 Ave   ,Manhattan,New York,New York,98,6,Ave,,,,98 6 Ave   ,,,Ludwig
