Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
13818,,1920.0,Phillip's,1186.0,,Lutes Restaurant Inc.,51 W 14 St.,,New York,New York,51,W,14,St.,,,,,,Lutes
13819,,1920.0,Phillip's,1186.0,,Lux J. B. ,4 Union Square  ,,New York,New York,4,Union Square,,,,,,,,Lux
13820,,1920.0,Phillip's,1186.0,,McCormick M. J.,475 4 Ave. ,,New York,New York,475,4,Ave.,,,,,,,McCormick
13821,,1920.0,Phillip's,1186.0,,McDonald E. H.,380 W 125 St.,,New York,New York,380,W,125,St.,,,,,,McDonald
13822,,1920.0,Phillip's,1186.0,,McKinley Square Casino,775 E 169 St.,,New York,New York,775,E,169,St.,,,,,,McKinley
13823,,1920.0,Phillip's,1186.0,,MacFadden,141 Fulton St. ,,New York,New York,141,Fulton,St.,,,,,,,MacFadden
13824,,1920.0,Phillip's,1186.0,,Mackee H.,204 9 Ave. ,,New York,New York,204,9,Ave.,,,,,,,Mackee
13825,,1920.0,Phillip's,1186.0,,Madison Buffet Lunch,145 Madison Ave. ,,New York,New York,145,Madison,Ave.,,,,,,,Madison
13826,,1920.0,Phillip's,1186.0,,Madison Sq. Restaurant Co.,6 E 23 St.,,New York,New York,6,E,23,St.,,,,,,Madison
13827,,1920.0,Phillip's,1186.0,,Maggi H. ,103 W 38 St.,,New York,New York,103,W,38,St.,,,,,,Maggi
13828,,1920.0,Phillip's,1186.0,,Magnet Lunch,130 W 36 St.,,New York,New York,130,W,36,St.,,,,,,Magnet
13829,,1920.0,Phillip's,1186.0,,Mahnken's Lunch,167 William St. ,,New York,New York,167,William,St.,,,,,,,Mahnken's
13830,,1920.0,Phillip's,1186.0,,Maison Chevalier,528 7 Ave. ,,New York,New York,528,7,Ave.,,,,,,,Maison
