Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
5341,443,1933,Philips,671,Restaurant,Italian-American,71 Centre St. ,Manhattan,New York,New York,71,Centre,St.,,,,,,,Italian-American
5342,444,1933,Philips,671,Restaurant,Italian-American Restaurant,399 Canal St. ,Manhattan,New York,New York,399,Canal,St.,,,,,,,Italian-American
5343,445,1933,Philips,671,Restaurant,J. & M. Dairy Restaurant,10 W. 21 St. ,Manhattan,New York,New York,10,W. 21,St.,,,,,,,J.
5344,446,1933,Philips,671,Restaurant,Jack's,344 E. 46 St. ,Manhattan,New York,New York,344,E. 46,St.,,,,,,,Jack's
5345,447,1933,Philips,671,Restaurant,Japan Tea Garden,207 W. 34 St. ,Manhattan,New York,New York,207,W. 34,St.,,,,,,,Japan
5346,448,1933,Philips,671,Restaurant,Jardiniere The,202 Greenwich St. ,Manhattan,New York,New York,202,Greenwich,St.,,,,,,,Jardiniere
5347,449,1933,Philips,671,Restaurant,Jean Alice Tea Shop,132 E. 44 St. ,Manhattan,New York,New York,132,E. 44,St.,,,,,,,Jean
5348,450,1933,Philips,671,Restaurant,Jensen William A. ,152 Columbus Ave. ,Manhattan,New York,New York,152,Columbus,Ave.,,,,,,,Jensen
5349,451,1933,Philips,671,Restaurant,Jim & Jack's Chop House,141 W. 47 St. ,Manhattan,New York,New York,141,W. 47,St.,,,,,,,Jim
5350,452,1933,Philips,671,Restaurant,Joan of Arc Tea Room,20 Greenwich St. ,Manhattan,New York,New York,20,Greenwich,St.,,,,,,,Joan
5351,453,1933,Philips,671,Restaurant,John's ,313 E. 57 St. ,Manhattan,New York,New York,313,E. 57,St.,,,,,,,John's
5352,454,1933,Philips,671,Restaurant,Johnson's Lunch Inc.,21 E.59 St. ,Manhattan,New York,New York,21,E.59,St.,,,,,,,Johnson's
