Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
15822,1335.0,1890.0,Trows,336.0,Restaurants,Thoubboron William,28  Cedar St.,Manhattan,New York,New York,28,Cedar,,,,St.,,,,Thoubboron
15823,1336.0,1890.0,Trows,336.0,Restaurants,Thumann Jacob,96  Gansevoort St.,Manhattan,New York,New York,96,Gansevoort,,,,St.,,,,Thumann
15824,1337.0,1890.0,Trows,336.0,Restaurants,Thurn & Diefenbach,2394  3 Ave.,Manhattan,New York,New York,2394,3,,,,Ave.,,,,Thurn
15825,1338.0,1890.0,Trows,336.0,Restaurants,Tiefels George,25 Mt. Morris Ave.,Manhattan,New York,New York,25,Morris,,,Mt.,Ave.,,,,Tiefels
15826,1339.0,1890.0,Trows,336.0,Restaurants,Tighe Michael,999  10 Ave.,Manhattan,New York,New York,999,10,,,,Ave.,,,,Tighe
15827,1340.0,1890.0,Trows,336.0,Restaurants,Tillinghast Margaret,130 W. 30 St.,Manhattan,New York,New York,130,30,,,W.,St.,,,,Tillinghast
15828,1341.0,1890.0,Trows,336.0,Restaurants,Toedter Otto,129  Stanton St.,Manhattan,New York,New York,129,Stanton,,,,St.,,,,Toedter
15829,1342.0,1890.0,Trows,336.0,Restaurants,Tolken Conrad,473  Greenwich St.,Manhattan,New York,New York,473,Greenwich,,,,St.,,,,Tolken
15830,1343.0,1890.0,Trows,336.0,Restaurants,Tomaselli Lorenzo G.,137  Bleecker St.,Manhattan,New York,New York,137,Bleecker,,,,St.,,,,Tomaselli
15831,1344.0,1890.0,Trows,336.0,Restaurants,Topp Alexander,230  West St.,Manhattan,New York,New York,230,West,,,,St.,,,,Topp
15832,1345.0,1890.0,Trows,336.0,Restaurants,Tracy Peter,12  West St.,Manhattan,New York,New York,12,West,,,,St.,,,,Tracy
15833,1346.0,1890.0,Trows,336.0,Restaurants,Traubman Josephine,78  Forsyth St.,Manhattan,New York,New York,78,Forsyth,,,,St.,,,,Traubman
15834,1347.0,1890.0,Trows,336.0,Restaurants,Traubmann Jacob,80  Division St.,Manhattan,New York,New York,80,Division,,,,St.,,,,Traubmann
15835,1348.0,1890.0,Trows,336.0,Restaurants,Trokman Julius,82  Chrystie St.,Manhattan,New York,New York,82,Chrystie,,,,St.,,,,Trokman
15836,1349.0,1890.0,Trows,336.0,Restaurants,Trott Valentine,183  Greenwich St.,Manhattan,New York,New York,183,Greenwich,,,,St.,,,,Trott
15837,1350.0,1890.0,Trows,336.0,Restaurants,Trowbridge Lafayette ,759  7 Ave.,Manhattan,New York,New York,759,7,,,,Ave.,,,,Trowbridge
15838,1351.0,1890.0,Trows,336.0,Restaurants,Trusty Mary J.,375  Bowery St.,Manhattan,New York,New York,375,Bowery,,,,St.,,,,Trusty
15839,1352.0,1890.0,Trows,336.0,Restaurants,Tschentscher William,171  Allen St.,Manhattan,New York,New York,171,Allen,,,,St.,,,,Tschentscher
15840,1353.0,1890.0,Trows,336.0,Restaurants,Tufani Joseph C.,2731  8 Ave.,Manhattan,New York,New York,2731,8,,,,Ave.,,,,Tufani
15841,1354.0,1890.0,Trows,336.0,Restaurants,Tully Anne,74  Tompkins Mkt.,Manhattan,New York,New York,74,Tompkins,,,,Mkt.,,,,Tully
