Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
5841,943,1933,Philips,674.0,Restaurant,Wenig S. & L.,150 W. 45 St.   ,Manhattan,New York,New York,150,W. 45 St. ,,,,,,,,Wenig
5842,944,1933,Philips,674.0,Restaurant,Wennig's ,131 W. 45 St.   ,Manhattan,New York,New York,131,W. 45 St. ,,,,,,,,Wennig's
5843,945,1933,Philips,674.0,Restaurant,Werner Louis,102 Fulton St.   ,Manhattan,New York,New York,102,Fulton St. ,,,,,,,,Werner
5844,946,1933,Philips,674.0,Restaurant,Wetzel Charles,2 E. 44 St.  ,Manhattan,New York,New York,2,E. 44 St.,,,,,,,,Wetzel
5845,947,1933,Philips,674.0,Restaurant,White Star Buffet Lunch,400 W. 15 St.  ,Manhattan,New York,New York,400,W. 15 St.,,,,,,,,White
5846,948,1933,Philips,674.0,Restaurant,White Swan,150 E. 47 St.  ,Manhattan,New York,New York,150,E. 47 St.,,,,,,,,White
5847,949,1933,Philips,674.0,Restaurant,White's Lunch Room,101 Walker St.   ,Manhattan,New York,New York,101,Walker St. ,,,,,,,,White's
5848,950,1933,Philips,674.0,Restaurant,Whitehead Alice,102 Nassau St.  ,Manhattan,New York,New York,102,Nassau St.,,,,,,,,Whitehead
5849,951,1933,Philips,674.0,Restaurant,Whitehouse Restaurant,1596 Broadway  ,Manhattan,New York,New York,1596,Broadway,,,,,,,,Whitehouse
5850,952,1933,Philips,674.0,Restaurant,Whyte's Inc.,143 Fulton St.   ,Manhattan,New York,New York,143,Fulton St. ,,,,,,,,Whyte's
5851,953,1933,Philips,675.0,Restaurant,Wiederhorn & Rosenberg,95 Greenwich St.   ,Manhattan,New York,New York,95,Greenwich St. ,,,,,,,,Wiederhorn
5852,954,1933,Philips,675.0,Restaurant,Wiese & Loeb ,11 Frankfort St.  ,Manhattan,New York,New York,11,Frankfort St.,,,,,,,,Wiese
5853,955,1933,Philips,675.0,Restaurant,Wilfred's,67 Wall St.  ,Manhattan,New York,New York,67,Wall St.,,,,,,,,Wilfred's
5854,956,1933,Philips,675.0,Restaurant,Wilkins L.,2220 5 Ave.  ,Manhattan,New York,New York,2220,5 Ave.,,,,,,,,Wilkins
5855,957,1933,Philips,675.0,Restaurant,Willard ,557 5 Ave.  ,Manhattan,New York,New York,557,5 Ave.,,,,,,,,Willard
5856,958,1933,Philips,675.0,Restaurant,Willow Tea Room,171 Broadway  ,Manhattan,New York,New York,171,Broadway,,,,,,,,Willow
5857,959,1933,Philips,675.0,Restaurant,Willy's,166 William St.  ,Manhattan,New York,New York,166,William St.,,,,,,,,Willy's
5858,960,1933,Philips,675.0,Restaurant,Wilmette The,49 W. 39 St.  ,Manhattan,New York,New York,49,W. 39 St.,,,,,,,,Wilmette
5859,961,1933,Philips,675.0,Restaurant,Winograd C. S. ,82 Orchard St.  ,Manhattan,New York,New York,82,Orchard St.,,,,,,,,Winograd
5860,962,1933,Philips,675.0,Restaurant,Winthrop Lunch,22 John St.   ,Manhattan,New York,New York,22,John St. ,,,,,,,,Winthrop
5861,963,1933,Philips,675.0,Restaurant,Wishkowsky L.,247 E. 14 St.   ,Manhattan,New York,New York,247,E. 14 St. ,,,,,,,,Wishkowsky
5862,964,1933,Philips,675.0,Restaurant,Wittman J.,285 Bowery St.   ,Manhattan,New York,New York,285,Bowery St. ,,,,,,,,Wittman
5863,965,1933,Philips,675.0,Restaurant,Wolff A.,11 W. 26 St.  ,Manhattan,New York,New York,11,W. 26 St.,,,,,,,,Wolff
