Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
16323,,1925.0,Philips,870.0,,Fifth Avenue,200 5 Ave.,,New York,New York,200,5,Ave.,,,,,,,Fifth
16324,,1925.0,Philips,870.0,,Filsicht L,806 Columbus Ave.,,New York,New York,806,Columbus,Ave.,,,,,,,Filsicht
16325,,1925.0,Philips,870.0,,Finestone G. S.,876 E Tremont Ave.,,New York,New York,876,E,Tremont,Ave.,,,,,,Finestone
16326,,1925.0,Philips,870.0,,Fink H.,221 Hudson St.,,New York,New York,221,Hudson,St.,,,,,,,Fink
16327,,1925.0,Philips,870.0,,Fischer Anton S.,44 Greenwich St.,,New York,New York,44,Greenwich,St.,,,,,,,Fischer
16328,,1925.0,Philips,870.0,,Fischer Eugene,1439 2 Ave.,,New York,New York,1439,2,Ave.,,,,,,,Fischer
16329,,1925.0,Philips,870.0,,Fischer F. W.,916 6 Ave.,,New York,New York,916,6,Ave.,,,,,,,Fischer
16330,,1925.0,Philips,870.0,,Fischer Foods Co.,247 W 42 St.,,New York,New York,247,W,42,St.,,,,,,Fischer
16331,,1925.0,Philips,870.0,,Fischer N. L.,10 W 18 St.,,New York,New York,10,W,18,St.,,,,,,Fischer
16332,,1925.0,Philips,870.0,,Fischer P.,12 W 45 St.,,New York,New York,12,W,45,St.,,,,,,Fischer
16333,,1925.0,Philips,870.0,,Fischer T. R. Inc.,79 E 125 St.,,New York,New York,79,E,125,St.,,,,,,Fischer
16334,,1925.0,Philips,870.0,,Fischer's,1849 Broadway,,New York,New York,1849,Broadway,,,,,,,,Fischer's
16335,,1925.0,Philips,870.0,,Fisher J.,26 Whitehall St.,,New York,New York,26,Whitehall,St.,,,,,,,Fisher
16336,,1925.0,Philips,870.0,,Flat Iron Lunch,164 5 Ave.,,New York,New York,164,5,Ave.,,,,,,,Flat
16337,,1925.0,Philips,870.0,,Flatiron Restaurant,949 Broadway,,New York,New York,949,Broadway,,,,,,,,Flatiron
16338,,1925.0,Philips,870.0,,Fleischer I. P.,87 Bowery St.,,New York,New York,87,Bowery,St.,,,,,,,Fleischer
16339,,1925.0,Philips,870.0,,Fleischer I. P.,317 Bowery St.,,New York,New York,317,Bowery,St.,,,,,,,Fleischer
16340,,1925.0,Philips,870.0,,Fleischer I. P.,149 Bleecker St.,,New York,New York,149,Bleecker,St.,,,,,,,Fleischer
16341,,1925.0,Philips,870.0,,Fleischman's ,749 6 Ave.,,New York,New York,749,6,Ave.,,,,,,,Fleischman's
16342,,1925.0,Philips,870.0,,Fleming's Tea Room,54 W 39 St.,,New York,New York,54,W,39,St.,,,,,,Fleming's
16343,,1925.0,Philips,870.0,,Fleur De Lis,6 E 30 St.,,New York,New York,6,E,30,St.,,,,,,Fleur
16344,,1925.0,Philips,870.0,,Florence Lunch Co. Inc.,12 Bond St.,,New York,New York,12,Bond,St.,,,,,,,Florence
16345,,1925.0,Philips,870.0,Chinese Restaurant,Fong King,149 E 125 St.,,New York,New York,149,E,125,St.,,,,,,Fong
16346,,1925.0,Philips,870.0,,Foodplus Lunch Corp.,110 W 40 St.,,New York,New York,110,W,40,St.,,,,,,Foodplus
16347,,1925.0,Philips,870.0,,Forkosch S.,288 2 St.,,New York,New York,288,2,St.,,,,,,,Forkosch
16348,,1925.0,Philips,870.0,,Forst Charles,381 3 Ave.,,New York,New York,381,3,Ave.,,,,,,,Forst
16349,,1925.0,Philips,870.0,,Forster Geo.,36 W 48 St.,,New York,New York,36,W,48,St.,,,,,,Forster
16350,,1925.0,Philips,870.0,,Fourth Ave Cafeteria,400 4 Ave.,,New York,New York,400,4,Ave.,,,,,,,Fourth
16351,,1925.0,Philips,870.0,,4th Ave Luncheonette & Restaurant,477 4 Ave.,,New York,New York,477,4,Ave.,,,,,,,4th
16352,,1925.0,Philips,870.0,,Fourth Estate,192 William St.,,New York,New York,192,William,St.,,,,,,,Fourth
16353,,1925.0,Philips,870.0,,Foy James,1482 3 Ave.,,New York,New York,1482,3,Ave.,,,,,,,Foy
16354,,1925.0,Philips,870.0,,Frank & Louis,124 W 58 St.,,New York,New York,124,W,58,St.,,,,,,Frank
16355,,1925.0,Philips,870.0,,Frank's Restaurant,431 W 14 St.,,New York,New York,431,W,14,St.,,,,,,Frank's
16356,,1925.0,Philips,870.0,,Frankel Max,570 Grand St.,,New York,New York,570,Grand,St.,,,,,,,Frankel
16357,,1925.0,Philips,870.0,,Franklin Bakery & Restaurant,101 Hudson St.,,New York,New York,101,Hudson,St.,,,,,,,Franklin
16358,,1925.0,Philips,870.0,,Franklin Inn,176 Franklin St.,,New York,New York,176,Franklin,St.,,,,,,,Franklin
16359,,1925.0,Philips,870.0,,French-Am Restaurant,570 Hudson St.,,New York,New York,570,Hudson,St.,,,,,,,French-Am
16360,,1925.0,Philips,870.0,,Frieber Streifer Restaurant Co.,43 John St.,,New York,New York,43,John,St.,,,,,,,Frieber
16361,,1925.0,Philips,870.0,,Fromm Nathan,176 Wooster St.,,New York,New York,176,Wooster,St.,,,,,,,Fromm
16362,,1925.0,Philips,870.0,,Fuchs Al.,26 Greenwich,,New York,New York,26,Greenwich,,,,,,,,Fuchs
16363,,1925.0,Philips,870.0,,Fuchs M. O.,157 E 121 St.,,New York,New York,157,E,121,St.,,,,,,Fuchs
16364,,1925.0,Philips,870.0,,Fuerst Julius,221 Bowery St.,,New York,New York,221,Bowery,St.,,,,,,,Fuerst
16365,,1925.0,Philips,870.0,,Fusco Brothers,18 Beaver St.,,New York,New York,18,Beaver,St.,,,,,,,Fusco
16366,,1925.0,Philips,870.0,,G. H. R. Inc,46 W 22 St.,,New York,New York,46,W,22,St.,,,,,,G.
16367,,1925.0,Philips,870.0,,G. & F. Lunch,68 W 13 St.,,New York,New York,68,W,13,St.,,,,,,G.
16368,,1925.0,Philips,870.0,,Gambrinus C.,251 E 125 St.,,New York,New York,251,E,125,St.,,,,,,Gambrinus
16369,,1925.0,Philips,870.0,,Gamser Gustave,242 Canal St.,,New York,New York,242,Canal,St.,,,,,,,Gamser
16370,,1925.0,Philips,870.0,,Gansevoort Market Restaurant,807 Washington St.,,New York,New York,807,Washington,St.,,,,,,,Gansevoort
16371,,1925.0,Philips,870.0,,Garbarini Cervini & Maggiolo,2118 3 Ave.,,New York,New York,2118,3,Ave.,,,,,,,Garbarini
16372,,1925.0,Philips,870.0,,Garden ,c Broadway & 50,,New York,New York,c,Broadway,&,50,,,,,,Garden
16373,,1925.0,Philips,870.0,,Garden Buffet Lunch,206 W 23 St.,,New York,New York,206,W,23,St.,,,,,,Garden
16374,,1925.0,Philips,870.0,,Garfein Oscar,10 Avenue A,,New York,New York,10,Avenue A,,,,,,,,Garfein
16375,,1925.0,Philips,870.0,,Garret Restaurant,16 Stone St.,,New York,New York,16,Stone,St.,,,,,,,Garret
16376,,1925.0,Philips,870.0,,Gartner's Tea Room,19 E 53 St.,,New York,New York,19,E,53,St.,,,,,,Gartner's
16377,,1925.0,Philips,870.0,,Gaston's,125 W 45 St.,,New York,New York,125,W,45,St.,,,,,,Gaston's
16378,,1925.0,Philips,870.0,,Gaughan John,102 Greenwich St.,,New York,New York,102,Greenwich,St.,,,,,,,Gaughan
16379,,1925.0,Philips,870.0,,Gaughan William,163 Pearl St.,,New York,New York,163,Pearl,St.,,,,,,,Gaughan
16380,,1925.0,Philips,870.0,,Geduld's ,63 E 4 St.,,New York,New York,63,E,4,St.,,,,,,Geduld's
16381,,1925.0,Philips,870.0,,Gees Restaurant,404 W 14 St.,,New York,New York,404,W,14,St.,,,,,,Gees
16382,,1925.0,Philips,870.0,,Geiger Eugene,459 Hudson St.,,New York,New York,459,Hudson,St.,,,,,,,Geiger
16383,,1925.0,Philips,870.0,,Geisert Chas Inc,34 Murray St.,,New York,New York,34,Murray,St.,,,,,,,Geisert
16384,,1925.0,Philips,870.0,,Gem Fountain Corp,313 W 15 St.,,New York,New York,313,W,15,St.,,,,,,Gem
16385,,1925.0,Philips,870.0,,Geneva Restaurant,236 W 43 St.,,New York,New York,236,W,43,St.,,,,,,Geneva
16386,,1925.0,Philips,870.0,,Genie,236 W 52 St.,,New York,New York,236,W,52,St.,,,,,,Genie
16387,,1925.0,Philips,870.0,,Genoa Restaurant,267 W 39 St.,,New York,New York,267,W,39,St.,,,,,,Genoa
16388,,1925.0,Philips,870.0,,George Henry,635 2 Ave.,,New York,New York,635,2,Ave.,,,,,,,George
16389,,1925.0,Philips,870.0,,George's Chop House,121 Washington St.,,New York,New York,121,Washington,St.,,,,,,,George's
16390,,1925.0,Philips,870.0,,George's Restaurant,2337 8 Ave.,,New York,New York,2337,8,Ave.,,,,,,,George's
16391,,1925.0,Philips,870.0,,Gerdwagen A.,2 E 30 St.,,New York,New York,2,E,30,St.,,,,,,Gerdwagen
16392,,1925.0,Philips,870.0,,Gershowtiz Bros.,220 9 Ave.,,New York,New York,220,9,Ave.,,,,,,,Gershowtiz
16393,,1925.0,Philips,870.0,,Gertner's,1380 Broadway,,New York,New York,1380,Broadway,,,,,,,,Gertner's
16394,,1925.0,Philips,870.0,,Gertner's,1446 Broadway,,New York,New York,1446,Broadway,,,,,,,,Gertner's
16395,,1925.0,Philips,870.0,,Gertner's,711 7 Ave.,,New York,New York,711,7,Ave.,,,,,,,Gertner's
16396,,1925.0,Philips,870.0,,Giardino Di Napoli,203 E 116 St.,,New York,New York,203,E,116,St.,,,,,,Giardino
16397,,1925.0,Philips,870.0,,Gidoney D.,306 E 14 St.,,New York,New York,306,E,14,St.,,,,,,Gidoney
