Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
3253,2426,1905,Trow's,1389,Restaurant,Sinsheimer Solomon,34 E. 9 St.,Manhattan,New York,New York,34,E. 9,St.,,,,,,,Sinsheimer
3254,2427,1905,Trow's,1389,Restaurant,Sirota Ella,167 Ludlow St.,Manhattan,New York,New York,167,Ludlow,St.,,,,,,,Sirota
3255,2428,1905,Trow's,1389,Restaurant,Siselemann Morris,10 Beach St.,Manhattan,New York,New York,10,Beach,St.,,,,,,,Siselemann
3256,2429,1905,Trow's,1389,Restaurant,Siserman Morris,84 Avenue D,Manhattan,New York,New York,84,Avenue,D,,,,,,,Siserman
3257,2430,1905,Trow's,1389,Restaurant,Slattery John,51 Whitehall St.,Manhattan,New York,New York,51,Whitehall,St.,,,,,,,Slattery
3258,2431,1905,Trow's,1389,Restaurant,Slattery John,2186 Broadway ,Manhattan,New York,New York,2186,Broadway,,,,,,,,Slattery
3259,2432,1905,Trow's,1389,Restaurant,Slepack Henry,809 9 Ave.,Manhattan,New York,New York,809,9,Ave.,,,,,,,Slepack
3260,2433,1905,Trow's,1389,Restaurant,Slocobich Matthew S. ,369 Washington Mkt,Manhattan,New York,New York,369,Washington,Mkt,,,,,,,Slocobich
3261,2434,1905,Trow's,1389,Restaurant,Slonimsky David,2025 3 Ave.,Manhattan,New York,New York,2025,3,Ave.,,,,,,,Slonimsky
3262,2435,1905,Trow's,1389,Restaurant,Slonimsky Isaac,22 Rutgers St.,Manhattan,New York,New York,22,Rutgers,St.,,,,,,,Slonimsky
3263,2436,1905,Trow's,1389,Restaurant,Smilovitz Max,53 Bowery St.,Manhattan,New York,New York,53,Bowery,St.,,,,,,,Smilovitz
3264,2437,1905,Trow's,1389,Restaurant,Smith Davis,200 Allen St.,Manhattan,New York,New York,200,Allen,St.,,,,,,,Smith
3265,2438,1905,Trow's,1389,Restaurant,Smith Eugene,441 W. 13 St.,Manhattan,New York,New York,441,W. 13,St.,,,,,,,Smith
3266,2439,1905,Trow's,1389,Restaurant,Smith G. H. ,3186 Broadway ,Manhattan,New York,New York,3186,Broadway,,,,,,,,Smith
3267,2440,1905,Trow's,1389,Restaurant,Smith Hans,205 10 Ave.,Manhattan,New York,New York,205,10,Ave.,,,,,,,Smith
3268,2441,1905,Trow's,1389,Restaurant,Smith Harry,8 E. 42 St.,Manhattan,New York,New York,8,E. 42,St.,,,,,,,Smith
3269,2442,1905,Trow's,1389,Restaurant,Smith J. P.,31 Broadway ,Manhattan,New York,New York,31,Broadway,,,,,,,,Smith
3270,2443,1905,Trow's,1389,Restaurant,Smith John,21 N. Moore St.,Manhattan,New York,New York,21,N. Moore,St.,,,,,,,Smith
3271,2444,1905,Trow's,1389,Restaurant,Smith John B. ,118 Fulton Mkt,Manhattan,New York,New York,118,Fulton,Mkt,,,,,,,Smith
3272,2445,1905,Trow's,1389,Restaurant,Smith Margaret A.,766 Tremont Ave.,Manhattan,New York,New York,766,Tremont,Ave.,,,,,,,Smith
3273,2446,1905,Trow's,1389,Restaurant,Smith Margaret M. ,1832 Amsterdam ,Manhattan,New York,New York,1832,Amsterdam,,,,,,,,Smith
3274,2447,1905,Trow's,1389,Restaurant,Smith Mary,234 Fulton St.,Manhattan,New York,New York,234,Fulton,St.,,,,,,,Smith
3275,2448,1905,Trow's,1389,Restaurant,Smith Sarah,112 9 Ave.,Manhattan,New York,New York,112,9,Ave.,,,,,,,Smith
3276,2449,1905,Trow's,1389,Restaurant,Smith J. & M. ,33 Park Row,Manhattan,New York,New York,33,Park,Row,,,,,,,Smith
3277,2450,1905,Trow's,1389,Restaurant,Smith U. P. & Co.,13 Cedar St.,Manhattan,New York,New York,13,Cedar,St.,,,,,,,Smith
3278,2451,1905,Trow's,1389,Restaurant,Smith & Kerrissey,39 W. 31 St.,Manhattan,New York,New York,39,W. 31,St.,,,,,,,Smith
3279,2452,1905,Trow's,1389,Restaurant,Smith & Kerrissey,108 W. 38 St.,Manhattan,New York,New York,108,W. 38,St.,,,,,,,Smith
3280,2453,1905,Trow's,1389,Restaurant,Smith & McNell's,200 Greenwich St.,Manhattan,New York,New York,200,Greenwich,St.,,,,,,,Smith
3281,2454,1905,Trow's,1389,Restaurant,Smith & McNell's,199 Washington St.,Manhattan,New York,New York,199,Washington,St.,,,,,,,Smith
3282,2455,1905,Trow's,1389,Restaurant,Snyder John,828 9 Ave.,Manhattan,New York,New York,828,9,Ave.,,,,,,,Snyder
3283,2456,1905,Trow's,1389,Restaurant,Snyder W. C.,2550 Broadway St.,Manhattan,New York,New York,2550,Broadway,St.,,,,,,,Snyder
