Unnamed: 0,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name
8316,1076,1895,Trows,765.0,Restaurants,Miller James,53  Carmine St.,Manhattan,New York,New York,53.0,Carmine,,,,St.,,,,Miller
8317,1077,1895,Trows,765.0,Restaurants,Milligan Philip,1259  Broadway,Manhattan,New York,New York,1259.0,Broadway,,,,,,,,Milligan
8318,1078,1895,Trows,765.0,Restaurants,Milligan Philip,526  6 Ave.,Manhattan,New York,New York,526.0,6,,,,Ave.,,,,Milligan
8319,1079,1895,Trows,765.0,Restaurants,Minder Conrad,101 E. 53 St.,Manhattan,New York,New York,101.0,53,,,E.,St.,,,,Minder
8320,1080,1895,Trows,765.0,Restaurants,Mischler Wendel,156  Spring St.,Manhattan,New York,New York,156.0,Spring,,,,St.,,,,Mischler
8321,1081,1895,Trows,765.0,Restaurants,Mock Philip,742  8 Ave.,Manhattan,New York,New York,742.0,8,,,,Ave.,,,,Mock
8322,1082,1895,Trows,765.0,Restaurants,Moewes Charles,70  9 Ave.,Manhattan,New York,New York,70.0,9,,,,Ave.,,,,Moewes
8323,1083,1895,Trows,765.0,Restaurants,Moll Bano,308 E. 113 St.,Manhattan,New York,New York,308.0,113,,,E.,St.,,,,Moll
8324,1084,1895,Trows,765.0,Restaurants,Moll John,218  5 St.,Manhattan,New York,New York,218.0,5,,,,St.,,,,Moll
8325,1085,1895,Trows,765.0,Restaurants,Monaghan John,21  West St.,Manhattan,New York,New York,21.0,West,,,,St.,,,,Monaghan
8326,1086,1895,Trows,765.0,Restaurants,Monahan John,151 W. 15 St.,Manhattan,New York,New York,151.0,15,,,W.,St.,,,,Monahan
8327,1087,1895,Trows,765.0,Restaurants,Moore Abliah L.,80  Varick St.,Manhattan,New York,New York,80.0,Varick,,,,St.,,,,Moore
8328,1088,1895,Trows,765.0,Restaurants,Moore E. S.,235  Canal St.,Manhattan,New York,New York,235.0,Canal,,,,St.,,,,Moore
8329,1089,1895,Trows,765.0,Restaurants,Moore Jesse E.,10  Horatio St.,Manhattan,New York,New York,10.0,Horatio,,,,St.,,,,Moore
8330,1090,1895,Trows,765.0,Restaurants,Moore John H.,169 E. Broadway,Manhattan,New York,New York,169.0,Broadway,,,E.,,,,,Moore
8331,1091,1895,Trows,765.0,Restaurants,Morello Angelo,4 W. 29 St.,Manhattan,New York,New York,4.0,29,,,W.,St.,,,,Morello
8332,1092,1895,Trows,765.0,Restaurants,Moretti Stephen,22 E. 21 St.,Manhattan,New York,New York,22.0,21,,,E.,St.,,,,Moretti
8333,1093,1895,Trows,765.0,Restaurants,Morgan Joseph,131  Sullivan St.,Manhattan,New York,New York,131.0,Sullivan,,,,St.,,,,Morgan
8334,1094,1895,Trows,765.0,Restaurants,Morgan William,80  University Pl.,Manhattan,New York,New York,80.0,University,,,,Pl.,,,,Morgan
8335,1095,1895,Trows,765.0,Restaurants,Moritz Herman O.,39  Ann St.,Manhattan,New York,New York,39.0,Ann,,,,St.,,,,Moritz
8336,1096,1895,Trows,765.0,Restaurants,Morrell Eugene,386  West St.,Manhattan,New York,New York,386.0,West,,,,St.,,,,Morrell
8337,1097,1895,Trows,765.0,Restaurants,Morris Patrick,530  8 Ave.,Manhattan,New York,New York,530.0,8,,,,Ave.,,,,Morris
8338,1098,1895,Trows,765.0,Restaurants,Morrison Clara,123 E. 23 St.,Manhattan,New York,New York,123.0,23,,,E.,St.,,,,Morrison
8339,1099,1895,Trows,765.0,Restaurants,Morrison James,85  Christopher St.,Manhattan,New York,New York,85.0,Christopher,,,,St.,,,,Morrison
8340,1100,1895,Trows,765.0,Restaurants,Morrison & Guryan,51  Bowery St.,Manhattan,New York,New York,51.0,Bowery,,,,St.,,,,Morrison
8341,1101,1895,Trows,765.0,Restaurants,Morton John J.,Sedgwick av. N Depot Pl.,Manhattan,New York,New York,,Depot,,,Sedgwick av. N,Pl.,,,,Morton
8342,1102,1895,Trows,765.0,Restaurants,Morton A. & J. Apple,126  Ludlow St.,Manhattan,New York,New York,126.0,Ludlow,,,,St.,,,,Morton
8343,1103,1895,Trows,765.0,Restaurants,Morton & Obermeier,9  Murray St.,Manhattan,New York,New York,9.0,Murray,,,,St.,,,,Morton
8344,1104,1895,Trows,765.0,Restaurants,Moschcowitz Max,95  Essex St.,Manhattan,New York,New York,95.0,Essex,,,,St.,,,,Moschcowitz
8345,1105,1895,Trows,765.0,Restaurants,Moses Hirsch ,78  Ridge St.,Manhattan,New York,New York,78.0,Ridge,,,,St.,,,,Moses
8346,1106,1895,Trows,765.0,Restaurants,Mostovnitzky Davis,65  Canal St.,Manhattan,New York,New York,65.0,Canal,,,,St.,,,,Mostovnitzky
8347,1107,1895,Trows,765.0,Restaurants,Mothes Emile,322 W. 59 St.,Manhattan,New York,New York,322.0,59,,,W.,St.,,,,Mothes
8348,1108,1895,Trows,765.0,Restaurants,Mott James R.,211  Bowery St.,Manhattan,New York,New York,211.0,Bowery,,,,St.,,,,Mott
8349,1109,1895,Trows,765.0,Restaurants,Mouquin Restaurant & Wine Co. (Ltd),149  Fulton St.,Manhattan,New York,New York,149.0,Fulton,,,,St.,,,,Mouquin
8350,1110,1895,Trows,765.0,Restaurants,Mouquin Restaurant & Wine Co. (Ltd),20  Ann St.,Manhattan,New York,New York,20.0,Ann,,,,St.,,,,Mouquin
8351,1111,1895,Trows,765.0,Restaurants,Mouquin Restaurant & Wine Co. (Ltd),438  6 Ave.,Manhattan,New York,New York,438.0,6,,,,Ave.,,,,Mouquin
8352,1112,1895,Trows,765.0,Restaurants,Mozer Otto,551  Pearl St.,Manhattan,New York,New York,551.0,Pearl,,,,St.,,,,Mozer
8353,1113,1895,Trows,765.0,Restaurants,Mueller Gustav,229  Avenue C St.,Manhattan,New York,New York,229.0,Avenue C,,,,St.,,,,Mueller
8354,1114,1895,Trows,765.0,Restaurants,Muhlkofer George,203  Chrystie St.,Manhattan,New York,New York,203.0,Chrystie,,,,St.,,,,Muhlkofer
8355,1115,1895,Trows,765.0,Restaurants,Muldowney Wm.,168.5 E. 129 St.,Manhattan,New York,New York,168.5,129,,,E.,St.,,,,Muldowney
8356,1116,1895,Trows,765.0,Restaurants,Muller Emil,88  Park Row,Manhattan,New York,New York,88.0,Park,,,,Row,,,,Muller
8357,1117,1895,Trows,765.0,Restaurants,Muller Frank,135 E. Houston St.,Manhattan,New York,New York,135.0,Houston,,,E.,St.,,,,Muller
8358,1118,1895,Trows,765.0,Restaurants,Muller Frederick,38  Crosby St.,Manhattan,New York,New York,38.0,Crosby,,,,St.,,,,Muller
8359,1119,1895,Trows,765.0,Restaurants,Muller Theodore,548  Grand St.,Manhattan,New York,New York,548.0,Grand,,,,St.,,,,Muller
8360,1120,1895,Trows,765.0,Restaurants,Murley Lawrence & Co.,434  Washington Mkt.,Manhattan,New York,New York,434.0,Washington,,,,Mkt.,,,,Murley
8361,1121,1895,Trows,765.0,Restaurants,Murphy Richard E.,6  South St.,Manhattan,New York,New York,6.0,South,,,,St.,,,,Murphy
8362,1122,1895,Trows,765.0,Restaurants,Murray Ann,388  1 Ave.,Manhattan,New York,New York,388.0,1,,,,Ave.,,,,Murray
8363,1123,1895,Trows,765.0,Restaurants,Murray John,154 E. 129 St.,Manhattan,New York,New York,154.0,129,,,E.,St.,,,,Murray
8364,1124,1895,Trows,765.0,Restaurants,Murray Matthew,2373  3 Ave.,Manhattan,New York,New York,2373.0,3,,,,Ave.,,,,Murray
8365,1125,1895,Trows,765.0,Restaurants,Myers Luther L.,153  Centre St.,Manhattan,New York,New York,153.0,Centre,,,,St.,,,,Myers
8366,1126,1895,Trows,765.0,Restaurants,Nadolsky Leopold,101  Allen St.,Manhattan,New York,New York,101.0,Allen,,,,St.,,,,Nadolsky
8367,1127,1895,Trows,765.0,Restaurants,Naething William H.,33  Cortlandt St.,Manhattan,New York,New York,33.0,Cortlandt,,,,St.,,,,Naething
8368,1128,1895,Trows,765.0,Restaurants,Naething Brothers,118  Fulton St.,Manhattan,New York,New York,118.0,Fulton,,,,St.,,,,Naething
8369,1129,1895,Trows,765.0,Restaurants,Naething Brothers,360  Canal St.,Manhattan,New York,New York,360.0,Canal,,,,St.,,,,Naething
8370,1130,1895,Trows,765.0,Restaurants,Naething Brothers,19  Lispenard St.,Manhattan,New York,New York,19.0,Lispenard,,,,St.,,,,Naething
8371,1131,1895,Trows,765.0,Restaurants,Naftllowitz Morris,168  Wooster St.,Manhattan,New York,New York,168.0,Wooster,,,,St.,,,,Naftllowitz
8372,1132,1895,Trows,765.0,Restaurants,Nassau Buffet,83  Nassau St.,Manhattan,New York,New York,83.0,Nassau,,,,St.,,,,Nassau
8373,1133,1895,Trows,765.0,Restaurants,Nassauer Marie,23  Washington Pl.,Manhattan,New York,New York,23.0,Washington,,,,Pl.,,,,Nassauer
8374,1134,1895,Trows,765.0,Restaurants,Nathan Jacob,1200  Mercer  St.,Manhattan,New York,New York,1200.0,Mercer ,,,,St.,,,,Nathan
8375,1135,1895,Trows,765.0,Restaurants,Nathanson Samuel,125  John St.,Manhattan,New York,New York,125.0,John,,,,St.,,,,Nathanson
8376,1136,1895,Trows,765.0,Restaurants,Natoli Joseph,86  West St.,Manhattan,New York,New York,86.0,West,,,,St.,,,,Natoli
8377,1137,1895,Trows,765.0,Restaurants,Natoli Joseph,323  3 Ave.,Manhattan,New York,New York,323.0,3,,,,Ave.,,,,Natoli
8378,1138,1895,Trows,765.0,Restaurants,Natoli Joseph,364  3 Ave.,Manhattan,New York,New York,364.0,3,,,,Ave.,,,,Natoli
8379,1139,1895,Trows,765.0,Restaurants,Natoli Joseph,2184  3 Ave.,Manhattan,New York,New York,2184.0,3,,,,Ave.,,,,Natoli
8380,1140,1895,Trows,765.0,Restaurants,Natoli Joseph,370  Washington Mkt.,Manhattan,New York,New York,370.0,Washington,,,,Mkt.,,,,Natoli
8381,1141,1895,Trows,765.0,Restaurants,Nehr Jacob,83  Allen St.,Manhattan,New York,New York,83.0,Allen,,,,St.,,,,Nehr
8382,1142,1895,Trows,765.0,Restaurants,Neidhardt Theodore,271  3 Ave.,Manhattan,New York,New York,271.0,3,,,,Ave.,,,,Neidhardt
